name,gpu_chip,released,bus,memory,gpu_clock,memory_clock,shaders/TMUs/ROPs,TDP
Atom Z500,Silverthorne,1,800 MHz,BGA 441,45 nm,N/A,1 W,1
Atom Z515,Silverthorne,1,1200 MHz,BGA 441,45 nm,N/A,1 W,1
Atom Z600,Lincroft,1,1200 MHz,BGA 518,45 nm,N/A,1 W,1
Atom Z610,Lincroft,1,800 MHz,BGA 518,45 nm,N/A,1 W,1
Atom Z612,Lincroft,1,900 MHz,BGA 518,45 nm,N/A,1 W,1
Atom Z620,Lincroft,1,900 MHz,BGA 518,45 nm,N/A,1 W,1
Atom Z3740,Bay Trail-T,4,1333 to 1867 MHz,BGA 1380,22 nm,N/A,2 W,2
Atom Z510,Silverthorne,1,1100 MHz,BGA 441,45 nm,N/A,2 W,2
Atom Z510P,Silverthorne,1  / 2,1100 MHz,BGA 437,45 nm,N/A,2 W,2
Atom Z510PT,Silverthorne,1  / 2,1100 MHz,BGA 437,45 nm,N/A,2 W,2
Atom Z520,Silverthorne,1  / 2,1334 MHz,BGA 441,45 nm,N/A,2 W,2
Atom Z520PT,Silverthorne,1  / 2,1334 MHz,BGA 437,45 nm,N/A,2 W,2
Atom Z530,Silverthorne,1  / 2,1600 MHz,BGA 441,45 nm,N/A,2 W,2
Atom Z530P,Silverthorne,1  / 2,1600 MHz,BGA 437,45 nm,N/A,2 W,2
Atom Z540,Silverthorne,1  / 2,1867 MHz,BGA 441,45 nm,N/A,2 W,2
Atom Z550,Silverthorne,1  / 2,2000 MHz,BGA 441,45 nm,N/A,2 W,2
Atom Z560,Silverthorne,1  / 2,2.133 GHz,BGA 441,45 nm,N/A,2 W,2
Atom Z605,Lincroft,1,1000 MHz,BGA 518,45 nm,N/A,2 W,2
Atom Z615,Lincroft,1,1600 MHz,BGA 518,45 nm,N/A,2 W,2
Atom Z625,Lincroft,1,1900 MHz,BGA 518,45 nm,N/A,2 W,2
A100,Stealey,1,600 MHz,BGA 437,90 nm,N/A,3 W,3
A110,Stealey,1,800 MHz,BGA 437,90 nm,N/A,3 W,3
Atom E620,Tunnel Creek,1  / 2,600 MHz,BGA 676,45 nm,N/A,3 W,3
Atom E620T,Tunnel Creek,1  / 2,600 MHz,BGA 676,45 nm,N/A,3 W,3
Atom E625C,Stellarton,1  / 2,600 MHz,BGA 1466,45 nm,N/A,3 W,3
Atom E625CT,Stellarton,1  / 2,600 MHz,BGA 1466,45 nm,N/A,3 W,3
Atom E640,Tunnel Creek,1  / 2,1000 MHz,BGA 676,45 nm,N/A,3 W,3
Atom E640T,Tunnel Creek,1  / 2,1000 MHz,BGA 676,45 nm,N/A,3 W,3
Atom E660,Tunnel Creek,1  / 2,1300 MHz,BGA 676,45 nm,N/A,3 W,3
Atom E660T,Tunnel Creek,1  / 2,1300 MHz,BGA 676,45 nm,N/A,3 W,3
Atom N270,Diamondville,1  / 2,1600 MHz,BGA 437,45 nm,N/A,3 W,3
Atom N280,Diamondville,1  / 2,1667 MHz,BGA 437,45 nm,N/A,3 W,3
Atom Z2420,Penwell,1,1200 MHz,BGA 617,32 nm,N/A,3 W,3
Atom Z2460,Penwell,1,1300 MHz,BGA 617,32 nm,N/A,3 W,3
Atom Z2480,Penwell,1,1400 MHz,BGA 617,32 nm,N/A,3 W,3
Atom Z2520,Clovertrail,2,1200 MHz,BGA 617,32 nm,N/A,3 W,3
Atom Z2560,Clovertrail,2,1600 MHz,BGA 617,32 nm,N/A,3 W,3
Atom Z2580,Clovertrail,2,2000 MHz,BGA 617,32 nm,N/A,3 W,3
Atom Z2760,Cloverview,2,1800 MHz,BGA 617,32 nm,N/A,3 W,3
Atom Z650,Lincroft,1,1200 MHz,BGA 518,45 nm,N/A,3 W,3
Atom Z670,Lincroft,1,1500 MHz,BGA 518,45 nm,N/A,3 W,3
A4-1200,Temash,2,1000 MHz,Socket FT3,32 nm,N/A,4 W,4
Atom 230,Diamondville,1  / 2,1600 MHz,BGA 437,45 nm,N/A,4 W,4
Atom E645C,Stellarton,1  / 2,1000 MHz,BGA 1466,45 nm,N/A,4 W,4
Atom E645CT,Stellarton,1  / 2,1000 MHz,BGA 1466,45 nm,N/A,4 W,4
Atom E665C,Stellarton,1  / 2,1300 MHz,BGA 1466,45 nm,N/A,4 W,4
Atom E680,Tunnel Creek,1  / 2,1600 MHz,BGA 676,45 nm,N/A,4 W,4
Atom E680T,Tunnel Creek,1  / 2,1600 MHz,BGA 676,45 nm,N/A,4 W,4
Atom N2600,Cedarview,2  / 4,1600 MHz,BGA 559,32 nm,N/A,4 W,4
Celeron N2805,Bay Trail-M,2,1463 MHz,BGA 1170,22 nm,N/A,4 W,4
Celeron N2806,Bay Trail-M,2,1.58 to 2 GHz,BGA 1170,22 nm,N/A,4 W,4
Celeron N2807,Bay Trail-M,2,1.58 to 2.16 GHz,BGA 1170,22 nm,N/A,4 W,4
Celeron N2808,Bay Trail-M,2,1.58 to 2.25 GHz,BGA 1170,22 nm,N/A,4 W,4
Z-60,Hondo,2,1000 MHz,Socket FT1,40 nm,N/A,5 W,5
Atom E3815,Bay Trail-I,1,1467 MHz,BGA 1170,22 nm,N/A,5 W,5
Core 2 Solo ULV SU3300,Penryn-L,1,1200 MHz,BGA 956,45 nm,N/A,5 W,5
Core 2 Solo ULV SU3500,Penryn-L,1,1400 MHz,BGA 956,45 nm,N/A,5 W,5
Core 2 Solo ULV U2100,Merom-L,1,1067 MHz,BGA 956,65 nm,N/A,5 W,5
Core 2 Solo ULV U2200,Merom-L,1,1200 MHz,BGA 956,65 nm,N/A,5 W,5
Core M-5Y10,Broadwell-Y,2  / 4,0.8 to 2 GHz,BGA 1234,14 nm,4MB,5 W,5
Core M-5Y10a,Broadwell-Y,2  / 4,0.8 to 2 GHz,BGA 1234,14 nm,4MB,5 W,5
Core M-5Y10c,Broadwell-Y,2  / 4,0.8 to 2 GHz,BGA 1234,14 nm,4MB,5 W,5
Core M-5Y31,Broadwell-Y,2  / 4,0.9 to 2.4 GHz,BGA 1234,14 nm,4MB,5 W,5
Core M-5Y51,Broadwell-Y,2  / 4,1.1 to 2.6 GHz,BGA 1234,14 nm,4MB,5 W,5
Core M-5Y70,Broadwell-Y,2  / 4,1.1 to 2.6 GHz,BGA 1234,14 nm,4MB,5 W,5
Core M-5Y71,Broadwell-Y,2  / 4,1.2 to 2.9 GHz,BGA 1234,14 nm,4MB,5 W,5
Core Solo ULV U1300,Yonah,1,1066 MHz,Socket 479,65 nm,N/A,5 W,5
Core Solo ULV U1400,Yonah,1,1200 MHz,Socket 479,65 nm,N/A,5 W,5
Core Solo ULV U1500,Yonah,1,1333 MHz,Socket 479,65 nm,N/A,5 W,5
A6-9120C SoC,Stoney Ridge,2,1.6 to 2.4 GHz,Socket FT4,28 nm,N/A,6 W,6
A6-9220C SoC,Stoney Ridge,2,1.8 to 2.7 GHz,Socket FT4,28 nm,N/A,6 W,6
Z-01,Desna,2,1000 MHz,Socket FT1,40 nm,N/A,6 W,6
Atom E3825,Bay Trail-I,2,1333 MHz,BGA 1170,22 nm,N/A,6 W,6
Atom N450,Pineview,1  / 2,1667 MHz,BGA 559,45 nm,N/A,6 W,6
Atom S1240,Centerton,2  / 4,1600 MHz,BGA 1283,32 nm,N/A,6 W,6
Atom CE4100,Sodaville,1,1200 MHz,BGA 951,45 nm,N/A,7 W,7
Atom CE4130,Sodaville,1,1200 MHz,BGA 951,45 nm,N/A,7 W,7
Atom CE4150,Sodaville,1,1200 MHz,BGA 951,45 nm,N/A,7 W,7
Atom E3826,Bay Trail-I,2,1467 MHz,BGA 1170,22 nm,N/A,7 W,7
Atom E665CT,Stellarton,1  / 2,1300 MHz,BGA 1466,45 nm,N/A,7 W,7
Atom N2800,Cedarview,2  / 4,1867 MHz,BGA 559,32 nm,N/A,7 W,7
Atom N455,Pineview,1  / 2,1667 MHz,BGA 559,45 nm,N/A,7 W,7
Atom N470,Pineview,1  / 2,1834 MHz,BGA 559,45 nm,N/A,7 W,7
Atom N475,Pineview,1  / 2,1834 MHz,BGA 559,45 nm,N/A,7 W,7
Celeron N2810,Bay Trail-M,2,2000 MHz,BGA 1170,22 nm,N/A,7 W,7
Celeron N2820,Bay Trail-M,2,2.17 to 2.39 GHz,BGA 1170,22 nm,N/A,7 W,7
Celeron N2830,Bay Trail-M,2,2.16 to 2.41 GHz,BGA 1170,22 nm,N/A,7 W,7
Celeron N2840,Bay Trail-M,2,2.16 to 2.58 GHz,BGA 1170,22 nm,N/A,7 W,7
Celeron N2910,Bay Trail-M,4,1600 MHz,BGA 1170,22 nm,N/A,7 W,7
Celeron N2920,Bay Trail-M,4,1.86 to 2 GHz,BGA 1170,22 nm,N/A,7 W,7
Celeron N2930,Bay Trail-M,4,1.83 to 2.16 GHz,BGA 1170,22 nm,N/A,7 W,7
Celeron N2940,Bay Trail-M,4,1.83 to 2.25 GHz,BGA 1170,22 nm,N/A,7 W,7
A4-1250,Temash,2,1000 MHz,Socket FT3,32 nm,N/A,8 W,8
A4-1350,Kabini,4,1000 MHz,Socket FT3,32 nm,N/A,8 W,8
A6-1450,Temash,4,1000 to 1400 MHz,Socket FT3,32 nm,N/A,8 W,8
Athlon 64 2000+,Lima,1,1000 MHz,Socket AM2,65 nm,N/A,8 W,8
Atom 330,Diamondville,2  / 4,1600 MHz,BGA 437,45 nm,N/A,8 W,8
Atom E3827,Bay Trail-I,2,1750 MHz,BGA 1170,22 nm,N/A,8 W,8
Atom S1220,Centerton,2  / 4,1600 MHz,BGA 1283,32 nm,N/A,8 W,8
Atom Z3770,Bay Trail-T,4,1.467 to 2.4 GHz,BGA 1380,22 nm,N/A,8 W,8
Athlon 64 1500+,Venice,1,1000 MHz,Socket 754,90 nm,N/A,9 W,9
C-30,Ontario,1,1200 MHz,Socket FT1,40 nm,N/A,9 W,9
C-50,Ontario,2,1000 MHz,Socket FT1,40 nm,N/A,9 W,9
C-60,Ontario,2,1000 to 1333 MHz,Socket FT1,40 nm,N/A,9 W,9
C-70,Ontario,2,1000 to 1333 MHz,Socket FT1,40 nm,N/A,9 W,9
E1-2100,Kabini,2,1000 MHz,Socket FT3,32 nm,N/A,9 W,9
E1-2150,Kabini,2,1050 MHz,Socket FT3,32 nm,N/A,9 W,9
Atom N550,Pineview,2  / 4,1500 MHz,BGA 559,45 nm,N/A,9 W,9
Atom N570,Pineview,2  / 4,1667 MHz,BGA 559,45 nm,N/A,9 W,9
Atom S1260,Centerton,2  / 4,2000 MHz,BGA 1283,32 nm,N/A,9 W,9
Core Duo ULV L2400,Yonah,2,1066 MHz,Socket 479,65 nm,N/A,9 W,9
Core Duo ULV L2500,Yonah,2,1200 MHz,Socket 479,65 nm,N/A,9 W,9
Core i3-10110Y,Comet Lake-Y,2  / 4,1 to 4 GHz,BGA 1440,14 nm,4MB,9 W,9
Core i5-10210Y,Comet Lake-Y,4  / 8,1 to 4 GHz,BGA 1440,14 nm,6MB,9 W,9
Core i5-10310Y,Comet Lake-Y,4  / 8,1.1 to 4.1 GHz,BGA 1440,14 nm,6MB,9 W,9
Core i7-10510Y,Comet Lake-Y,4  / 8,1.2 to 4.5 GHz,BGA 1440,14 nm,8MB,9 W,9
A9-9400 SoC,Stoney Ridge,2,2.4 to 3.2 GHz,Socket FT4,28 nm,N/A,10 W,10
Atom D2500,Cedarview,2  / 4,1867 MHz,BGA 437,32 nm,N/A,10 W,10
Atom D2550,Cedarview,2  / 4,1867 MHz,BGA 437,32 nm,N/A,10 W,10
Atom D2700,Cedarview,2  / 4,2.133 GHz,BGA 437,32 nm,N/A,10 W,10
Atom D410,Pineview,1  / 2,1667 MHz,BGA 437,45 nm,N/A,10 W,10
Atom D425,Pineview,1  / 2,1834 MHz,BGA 437,45 nm,N/A,10 W,10
Atom E3845,Bay Trail-I,4,1910 MHz,BGA 1170,22 nm,N/A,10 W,10
Core 2 Duo U7500,Merom,2,1073 MHz,Socket P,65 nm,N/A,10 W,10
Core 2 Duo U7500,Merom,2,1073 MHz,Socket M,65 nm,N/A,10 W,10
Core 2 Duo U7600,Merom,2,1200 MHz,Socket M,65 nm,N/A,10 W,10
Core 2 Duo U7600,Merom,2,1200 MHz,Socket P,65 nm,N/A,10 W,10
Core 2 Duo U7700,Merom,2,1333 MHz,Socket P,65 nm,N/A,10 W,10
Core 2 Duo U7700,Merom,2,1333 MHz,Socket M,65 nm,N/A,10 W,10
Pentium 2129Y,Ivy Bridge,2,1100 MHz,BGA 1023,22 nm,2MB,10 W,10
Pentium SU2700,Penryn,1,1300 MHz,BGA 956,45 nm,N/A,10 W,10
Pentium SU4100,Penryn,2,1300 MHz,BGA 956,45 nm,N/A,10 W,10
Pentium Silver J5005,Coffee Lake,4,1.5 to 2.4 GHz,BGA 1090,14 nm,N/A,10 W,10
Celeron 2961Y,Haswell,2,1100 MHz,BGA 1168,22 nm,2MB,12 W,12
Core i3-1000G1,Ice Lake-Y,2  / 4,1.1 to 3.2 GHz,BGA 1440,10 nm,4MB,12 W,12
Core i3-1000G4,Ice Lake-Y,2  / 4,1.1 to 3.2 GHz,BGA 1440,10 nm,4MB,12 W,12
Core i3-4010Y,Haswell,2  / 4,1300 MHz,BGA 1168,22 nm,3MB,12 W,12
Core i5-1030G4,Ice Lake-Y,4  / 8,0.7 to 3.5 GHz,BGA 1440,10 nm,6MB,12 W,12
Core i5-1030G7,Ice Lake-Y,4  / 8,0.8 to 3.5 GHz,BGA 1440,10 nm,6MB,12 W,12
Core i5-4200Y,Haswell,2  / 4,1400 to 1900 MHz,BGA 1168,22 nm,3MB,12 W,12
Core i7-1060G7,Ice Lake-Y,4  / 8,1 to 3.8 GHz,BGA 1440,10 nm,8MB,12 W,12
Pentium 3560Y,Haswell,2,1200 MHz,BGA 1168,22 nm,2MB,12 W,12
Atom D510,Pineview,2  / 4,1667 MHz,BGA 437,45 nm,N/A,13 W,13
Atom D525,Pineview,2  / 4,1834 MHz,BGA 437,45 nm,N/A,13 W,13
Core i3-3229Y,Ivy Bridge,2  / 4,1400 MHz,BGA 1023,22 nm,3MB,13 W,13
Core i5-3339Y,Ivy Bridge,2,1.5 to 2.3 GHz,BGA 1023,22 nm,3MB,13 W,13
Core i5-3439Y,Ivy Bridge,2,1.5 to 2.3 GHz,BGA 1023,22 nm,3MB,13 W,13
Core i7-3689Y,Ivy Bridge,2  / 4,1.5 to 2.6 GHz,BGA 1023,22 nm,4MB,13 W,13
A4-5000,Kabini,4,1500 MHz,Socket FT3,32 nm,N/A,15 W,15
A4-5050,Kabini,4,1500 MHz,Socket FT3,32 nm,N/A,15 W,15
A9-9420 SoC,Stoney Ridge,2,3 to 3.6 GHz,Socket FT4,28 nm,N/A,15 W,15
A9-9425 SoC,Stoney Ridge,2,3.1 to 3.7 GHz,Socket FT4,28 nm,N/A,15 W,15
Athlon 300U,Raven Ridge 2,2  / 4,2.4 to 3.3 GHz,Socket FP5,14 nm,4MB,15 W,15
Athlon 64 2600+,Lima,1,1600 MHz,Socket AM2,65 nm,N/A,15 W,15
Athlon 64 2650e,Lima,1,1600 MHz,Socket AM2,65 nm,N/A,15 W,15
Athlon PRO 300U,Raven Ridge 2,2  / 4,2.4 to 3.3 GHz,Socket FP5,14 nm,4MB,15 W,15
E1-2500,Kabini,2,1400 MHz,Socket FT3,32 nm,N/A,15 W,15
E2-3000,Kabini,2,1650 MHz,Socket FT3,32 nm,N/A,15 W,15
Ryzen 3 2200U,Raven Ridge,2  / 4,2.5 to 3.4 GHz,Socket FP5,14 nm,4MB,15 W,15
Ryzen 3 2300U,Raven Ridge,4,2 to 3.4 GHz,Socket FP5,14 nm,4MB,15 W,15
Ryzen 3 3200U,Picasso,2  / 4,2.6 to 3.5 GHz,Socket FP5,12 nm,4MB,15 W,15
Ryzen 3 3250U,Picasso,2  / 4,2.6 to 3.5 GHz,Socket FP5,12 nm,4MB,15 W,15
Ryzen 3 3300U,Picasso,4,2.1 to 3.5 GHz,Socket FP5,12 nm,4MB,15 W,15
Ryzen 3 PRO 2300U,Raven Ridge,4,2 to 3.4 GHz,Socket FP5,14 nm,4MB,15 W,15
Ryzen 3 PRO 3300U,Picasso,4,2.1 to 3.5 GHz,Socket FP5,12 nm,4MB,15 W,15
Ryzen 3 PRO 4450U,Renoir,4  / 8,2.4 to 3.7 GHz,Socket FP6,7 nm,4MB,15 W,15
Ryzen 5 2500U,Raven Ridge,4  / 8,2 to 3.6 GHz,Socket FP5,14 nm,4MB,15 W,15
Ryzen 5 2600H,Raven Ridge,4  / 8,3.3 to 3.6 GHz,Socket FP5,14 nm,4MB,15 W,15
Ryzen 5 3500U,Picasso,4  / 8,2.1 to 3.7 GHz,Socket FP5,12 nm,4MB,15 W,15
Ryzen 5 3580U,Picasso,4  / 8,2.1 to 3.7 GHz,Socket FP5,12 nm,4MB,15 W,15
Ryzen 5 PRO 2500U,Raven Ridge,4  / 8,2 to 3.6 GHz,Socket FP5,14 nm,4MB,15 W,15
Ryzen 5 PRO 3500U,Picasso,4  / 8,2.1 to 3.7 GHz,Socket FP5,12 nm,4MB,15 W,15
Ryzen 5 PRO 4650U,Renoir,6  / 12,2.1 to 4 GHz,Socket FP6,7 nm,8MB,15 W,15
Ryzen 7 2700U,Raven Ridge,4  / 8,2.2 to 3.8 GHz,Socket FP5,14 nm,4MB,15 W,15
Ryzen 7 2800H,Raven Ridge,4  / 8,3.4 to 3.8 GHz,Socket FP5,14 nm,4MB,15 W,15
Ryzen 7 3700U,Picasso,4  / 8,2.3 to 4 GHz,Socket FP5,12 nm,4MB,15 W,15
Ryzen 7 3780U,Picasso,4  / 8,2.3 to 4 GHz,Socket FP5,12 nm,4MB,15 W,15
Ryzen 7 4750U,Renoir,8  / 16,1.7 to 4.1 GHz,Socket FP6,7 nm,8MB,15 W,15
Ryzen 7 PRO 2700U,Raven Ridge,4  / 8,2.2 to 3.8 GHz,Socket FP5,14 nm,4MB,15 W,15
Ryzen 7 PRO 3700U,Picasso,4  / 8,2.3 to 4 GHz,Socket FP5,12 nm,4MB,15 W,15
Ryzen Embedded V1202B,Zen,2  / 4,2.3 to 3.2 GHz,Socket FP5,14 nm,2MB,15 W,15
Ryzen Embedded V1605B,Zen,4  / 8,2 to 3.6 GHz,Socket FP5,14 nm,2MB,15 W,15
Celeron 2955U,Haswell,2,1400 MHz,Socket G2 (988B),22 nm,2MB,15 W,15
Celeron 2955U,Haswell,2,1400 MHz,Socket G3,22 nm,2MB,15 W,15
Celeron 2980U,Haswell,2,1600 MHz,Socket G3,22 nm,2MB,15 W,15
Celeron 3205U,Broadwell-U,2,1500 MHz,BGA 1168,14 nm,2MB,15 W,15
Celeron 3755U,Broadwell-U,2,1700 MHz,BGA 1168,14 nm,2MB,15 W,15
Core Duo LV L2300,Yonah,2,1500 MHz,Socket 479,65 nm,N/A,15 W,15
Core Duo LV L2400,Yonah,2,1666 MHz,Socket 479,65 nm,N/A,15 W,15
Core Duo LV L2500,Yonah,2,1833 MHz,Socket 479,65 nm,N/A,15 W,15
Core i3-1110G4,Tiger Lake-U,2  / 4,1.8 to 3.9 GHz,BGA 1598,10 nm,6MB,15 W,15
Core i3-1120G4,Tiger Lake-U,4  / 8,1.1 to 3.5 GHz,BGA 1598,10 nm,8MB,15 W,15
Core i3-4005U,Haswell,2  / 4,1700 MHz,BGA 1168,22 nm,3MB,15 W,15
Core i3-4010U,Haswell,2  / 4,1700 MHz,BGA 1168,22 nm,3MB,15 W,15
Core i3-4100U,Haswell,2  / 4,1800 MHz,BGA 1168,22 nm,3MB,15 W,15
Core i3-5005U,Broadwell-U,2  / 4,2000 MHz,BGA 1168,14 nm,3MB,15 W,15
Core i3-5010U,Broadwell-U,2  / 4,2.1 GHz,BGA 1168,14 nm,3MB,15 W,15
Core i3-8130U,Kaby Lake-R,2  / 4,2.4 to 3.4 GHz,BGA 1356,14 nm,4MB,15 W,15
Core i5-1130G7,Tiger Lake-U,4  / 8,1.1 to 4 GHz,BGA 1598,10 nm,8MB,15 W,15
Core i5-4200U,Haswell,2  / 4,1.6 to 2.6 GHz,BGA 1168,22 nm,3MB,15 W,15
Core i5-4210U,Haswell,2  / 4,1.7 to 2.7 GHz,BGA 1168,22 nm,3MB,15 W,15
Core i5-4250U,Haswell,2  / 4,1.3 to 2.6 GHz,BGA 1168,22 nm,3MB,15 W,15
Core i5-4350U,Haswell,2  / 4,1.4 to 2.9 GHz,BGA 1168,22 nm,3MB,15 W,15
Core i5-5200U,Broadwell-U,2  / 4,2.2 to 2.7 GHz,BGA 1168,14 nm,3MB,15 W,15
Core i5-5250U,Broadwell-U,2  / 4,1.6 to 2.7 GHz,BGA 1168,14 nm,3MB,15 W,15
Core i5-5300U,Broadwell-U,2  / 4,2.3 to 2.9 GHz,BGA 1168,14 nm,3MB,15 W,15
Core i5-5350U,Broadwell-U,2  / 4,1.8 to 2.9 GHz,BGA 1168,14 nm,3MB,15 W,15
Core i5-8250U,Kaby Lake-R,4  / 8,1.6 to 3.4 GHz,BGA 1356,14 nm,6MB,15 W,15
Core i5-8350U,Kaby Lake-R,4  / 8,1.7 to 3.6 GHz,BGA 1356,14 nm,6MB,15 W,15
Core i7-1160G7,Tiger Lake-U,4  / 8,1.2 to 4.4 GHz,BGA 1598,10 nm,12MB,15 W,15
Core i7-4500U,Haswell-ULT,2  / 4,1.8 to 3 GHz,BGA 1168,22 nm,4MB,15 W,15
Core i7-4550U,Haswell-ULT,2  / 4,1.5 to 3 GHz,BGA 1168,22 nm,4MB,15 W,15
Core i7-4600U,Haswell-ULT,2  / 4,2.1 to 3.3 GHz,BGA 1168,22 nm,4MB,15 W,15
Core i7-4650U,Haswell-ULT,2  / 4,1.7 to 3.3 GHz,BGA 1168,22 nm,4MB,15 W,15
Core i7-5500U,Broadwell-U,2  / 4,2.4 to 3 GHz,BGA 1168,14 nm,4MB,15 W,15
Core i7-5550U,Broadwell-U,2  / 4,2 to 3 GHz,BGA 1168,14 nm,4MB,15 W,15
Core i7-5600U,Broadwell-U,2  / 4,2.6 to 3.2 GHz,BGA 1168,14 nm,4MB,15 W,15
Core i7-5650U,Broadwell-U,2  / 4,2.2 to 3.2 GHz,BGA 1168,14 nm,4MB,15 W,15
Core i7-8550U,Kaby Lake-R,4  / 8,1.8 to 4 GHz,BGA 1356,14 nm,8MB,15 W,15
Core i7-8650U,Kaby Lake-R,4  / 8,1.9 to 4.2 GHz,BGA 1356,14 nm,8MB,15 W,15
Pentium 350,Sandy Bridge,2  / 4,1200 MHz,Socket 1155,32 nm,3MB,15 W,15
Pentium 3556U,Haswell,2,1700 MHz,BGA 1168,22 nm,2MB,15 W,15
Pentium 3805U,Broadwell-U,2,1900 MHz,BGA 1168,14 nm,2MB,15 W,15
Xeon E3-1220L v3,Haswell-WS,2  / 4,1.6 to 2.3 GHz,Socket 1150,22 nm,4MB,16 W,16
A4-4355M,Trinity,2,1.9 to 2.4 GHz,Socket FP2,32 nm,N/A,17 W,17
A4-5145M,Richland,2,2 to 2.6 GHz,Socket FP2,32 nm,N/A,17 W,17
A6-4455M,Trinity,2,2.1 to 2.6 GHz,Socket FP2,32 nm,N/A,17 W,17
A6-5345M,Richland,2,2.2 to 2.8 GHz,Socket FP2,32 nm,N/A,17 W,17
Opteron X1150,Kyoto,4,2000 MHz,Socket FT3,28 nm,N/A,17 W,17
Celeron 1007U,Ivy Bridge,2,1500 MHz,BGA 1023,22 nm,2MB,17 W,17
Celeron 1037U,Ivy Bridge,2,1800 MHz,BGA 1023,22 nm,2MB,17 W,17
Celeron 1047UE,Ivy Bridge,2,1400 MHz,BGA 1023,22 nm,2MB,17 W,17
Celeron 725C,Sandy Bridge,1,1300 MHz,BGA 1023,32 nm,1.5MB,17 W,17
Celeron 787,Sandy Bridge,1,1300 MHz,BGA 1023,32 nm,1.5MB,17 W,17
Celeron 797,Sandy Bridge,1,1400 MHz,BGA 1023,32 nm,1.5MB,17 W,17
Celeron 807,Sandy Bridge,1,1500 MHz,BGA 1023,32 nm,1.5MB,17 W,17
Celeron 847,Sandy Bridge,2,1100 MHz,BGA 1023,32 nm,2MB,17 W,17
Celeron 857,Sandy Bridge,2,1200 MHz,BGA 1023,32 nm,2MB,17 W,17
Celeron 867,Sandy Bridge,2,1300 MHz,BGA 1023,32 nm,2MB,17 W,17
Celeron 877,Sandy Bridge,2,1400 MHz,BGA 1023,32 nm,2MB,17 W,17
Celeron 887,Sandy Bridge,2,1500 MHz,BGA 1023,32 nm,2MB,17 W,17
Celeron 947UE,Ivy Bridge,1,1400 MHz,BGA 1023,22 nm,1MB,17 W,17
Core i3-2340UE,Sandy Bridge,2  / 4,1300 MHz,BGA 1023,32 nm,3MB,17 W,17
Core i3-2357M,Sandy Bridge,2  / 4,1300 MHz,BGA 1023,32 nm,3MB,17 W,17
Core i3-2367M,Sandy Bridge,2  / 4,1400 MHz,BGA 1023,32 nm,3MB,17 W,17
Core i3-2377M,Sandy Bridge,2  / 4,1500 MHz,BGA 1023,32 nm,3MB,17 W,17
Core i3-3217U,Ivy Bridge,2  / 4,1800 MHz,BGA 1023,22 nm,3MB,17 W,17
Core i3-3217UE,Ivy Bridge,2  / 4,1600 MHz,BGA 1023,22 nm,3MB,17 W,17
Core i3-3227U,Ivy Bridge,2  / 4,1900 MHz,BGA 1023,22 nm,3MB,17 W,17
Core i5-2467M,Sandy Bridge,2  / 4,1600 MHz,BGA 1023,32 nm,3MB,17 W,17
Core i5-2537M,Sandy Bridge,2  / 4,1400 MHz,BGA 1023,32 nm,3MB,17 W,17
Core i5-2557M,Sandy Bridge,2  / 4,1700 MHz,BGA 1023,32 nm,3MB,17 W,17
Core i5-3317U,Ivy Bridge,2  / 4,1.7 to 2.6 GHz,BGA 1023,22 nm,3MB,17 W,17
Core i5-3337U,Ivy Bridge,2  / 4,1.8 to 2.8 GHz,BGA 1023,22 nm,3MB,17 W,17
Core i5-3427U,Ivy Bridge,2  / 4,1.8 to 2.8 GHz,BGA 1023,22 nm,3MB,17 W,17
Core i5-3437U,Ivy Bridge,2  / 4,1.9 to 2.9 GHz,BGA 1023,22 nm,3MB,17 W,17
Core i7-3517U,Ivy Bridge,2  / 4,1.9 to 3 GHz,BGA 1023,22 nm,4MB,17 W,17
Core i7-3517UE,Ivy Bridge,2  / 4,1.7 to 2.8 GHz,BGA 1023,22 nm,4MB,17 W,17
Core i7-3537U,Ivy Bridge,2  / 4,2 to 3.2 GHz,BGA 1023,22 nm,4MB,17 W,17
Core i7-3667U,Ivy Bridge,2  / 4,2 to 3.2 GHz,BGA 1023,22 nm,4MB,17 W,17
Core i7-3687U,Ivy Bridge,2  / 4,2.1 to 3.3 GHz,BGA 1023,22 nm,4MB,17 W,17
Pentium 2117U,Ivy Bridge,2,1800 MHz,Socket G2 (988B),22 nm,2MB,17 W,17
Pentium 2117U,Ivy Bridge,2,1800 MHz,BGA 1023,22 nm,2MB,17 W,17
Pentium 957,Sandy Bridge,2,1200 MHz,BGA 1023,32 nm,2MB,17 W,17
Pentium 967,Sandy Bridge,2,1300 MHz,BGA 1023,32 nm,2MB,17 W,17
Pentium 977,Sandy Bridge,2,1400 MHz,BGA 1023,32 nm,2MB,17 W,17
