name,gpu_chip,released,bus,memory,gpu_clock,memory_clock,shaders/TMUs/ROPs,TDP
Pentium 4 HT 3.06,Northwood,1  / 2,3.06 GHz,Socket 478,130 nm,N/A,110 W,110
Pentium 4 HT Extreme Edition 3.46,Gallatin,1  / 2,3.466 GHz,Socket 775,130 nm,2MB,110 W,110
Xeon E5-2675 v3,Haswell-EP,16  / 32,1.8 to 2.3 GHz,Socket 2011-3,22 nm,40MB,110 W,110
Core i3-7360X,Kaby Lake,2  / 4,4.3 GHz,Socket 2066,14 nm,4MB,112 W,112
Core i5-7640X,Kaby Lake-X,4,3.9 to 4.3 GHz,Socket 2066,14 nm,6MB,112 W,112
Core i7-7740X,Kaby Lake-X,4  / 8,4.3 to 4.6 GHz,Socket 2066,14 nm,8MB,112 W,112
Opteron 6168,Magny-Cours,12,1900 MHz,Socket G34,45 nm,12MB,115 W,115
Opteron 6272,Interlagos,16,2.1 to 3 GHz,Socket G34,32 nm,16MB,115 W,115
Opteron 6274,Interlagos,16,2.2 to 3.1 GHz,Socket G34,32 nm,16MB,115 W,115
Opteron 6276,Interlagos,16,2.3 to 3.2 GHz,Socket G34,32 nm,8MB,115 W,115
Opteron 6278,Interlagos,16,2.4 to 3.3 GHz,Socket G34,32 nm,8MB,115 W,115
Opteron 6348,Abu Dhabi,12,2.8 to 3.4 GHz,Socket G34,32 nm,8MB,115 W,115
Opteron 6376,Abu Dhabi,16,2.3 to 3.2 GHz,Socket G34,32 nm,8MB,115 W,115
Opteron 6378,Abu Dhabi,16,2.4 to 3.3 GHz,Socket G34,32 nm,8MB,115 W,115
Opteron 6380,Abu Dhabi,16,2.5 to 3.4 GHz,Socket G34,32 nm,8MB,115 W,115
Pentium 4 HT 2.8E,Prescott,1  / 2,2.8 GHz,Socket 478,90 nm,N/A,115 W,115
Pentium 4 HT 3.0E,Prescott,1  / 2,3 GHz,Socket 478,90 nm,N/A,115 W,115
Pentium 4 HT 3.2E,Prescott,1  / 2,3.2 GHz,Socket 478,90 nm,N/A,115 W,115
Pentium 4 HT 3.4E,Prescott,1  / 2,3.4 GHz,Socket 478,90 nm,N/A,115 W,115
Pentium 4 HT 3.6E,Prescott,1  / 2,3.6 GHz,Socket 478,90 nm,N/A,115 W,115
Pentium 4 HT 550,Prescott,1  / 2,3.4 GHz,Socket 775,90 nm,N/A,115 W,115
Pentium 4 HT 551,Prescott,1  / 2,3.4 GHz,Socket 775,90 nm,N/A,115 W,115
Pentium 4 HT 560,Prescott,1  / 2,3.6 GHz,Socket 775,90 nm,N/A,115 W,115
Pentium 4 HT 561,Prescott,1  / 2,3.6 GHz,Socket 775,90 nm,N/A,115 W,115
Pentium 4 HT 570,Prescott,1  / 2,3.8 GHz,Socket 775,90 nm,N/A,115 W,115
Pentium 4 HT 571,Prescott,1  / 2,3.8 GHz,Socket 775,90 nm,N/A,115 W,115
Pentium 4 HT EE 3.73,Prescott,1  / 2,3.733 GHz,Socket 775,90 nm,N/A,115 W,115
Xeon E5-2665,Sandy Bridge-EP,8  / 16,2.4 to 3.1 GHz,Socket 2011,32 nm,20MB,115 W,115
Xeon E5-2670,Sandy Bridge-EP,8  / 16,2.6 to 3.3 GHz,Socket 2011,32 nm,20MB,115 W,115
Xeon E5-2670 v2,Ivy Bridge-EP,10  / 20,2.5 to 3.3 GHz,Socket 2011,22 nm,25MB,115 W,115
Xeon E5-2680 v2,Ivy Bridge-EP,10  / 20,2.8 to 3.6 GHz,Socket 2011,22 nm,25MB,115 W,115
Xeon E5-2695 v2,Ivy Bridge-EP,12  / 24,2.4 to 3.2 GHz,Socket 2011,22 nm,30MB,115 W,115
Xeon E5-4650L,Sandy Bridge-EP,8  / 16,2.6 to 3.1 GHz,Socket 2011,32 nm,20MB,115 W,115
Xeon E7-4809 v3,Haswell-EX,8  / 16,2000 MHz,Socket 2011-1,22 nm,20MB,115 W,115
Xeon E7-4820 v3,Haswell-EX,10  / 20,1900 MHz,Socket 2011-1,22 nm,25MB,115 W,115
Xeon E7-4830 v3,Haswell-EX,12  / 24,2.1 to 2.7 GHz,Socket 2011-3,22 nm,30MB,115 W,115
Xeon E7-4850 v3,Haswell-EX,14  / 28,2.2 to 2.8 GHz,Socket 2011-3,22 nm,35MB,115 W,115
Xeon E7-8880L v3,Haswell-EX,18  / 36,2 to 2.8 GHz,Socket 2011-3,22 nm,45MB,115 W,115
EPYC 7232P,Rome,8  / 16,3.1 to 3.2 GHz,Socket SP3,7 nm,32MB,120 W,120
EPYC 7251,Naples,8  / 16,2.1 to 2.9 GHz,Socket SP3,14 nm,32MB,120 W,120
EPYC 7252,Rome,8  / 16,2.8 to 3.2 GHz,Socket SP3,7 nm,64MB,120 W,120
EPYC 7272,Rome,12  / 24,2.6 to 3.2 GHz,Socket SP3,7 nm,64MB,120 W,120
EPYC 7282,Rome,16  / 32,2.8 to 3.2 GHz,Socket SP3,7 nm,64MB,120 W,120
Ryzen 7 7800X3D,Raphael,8  / 16,4.2 to 5 GHz,Socket AM5,5 nm,96MB,120 W,120
Ryzen 9 7900X3D,Raphael,12  / 24,4.4 to 5.6 GHz,Socket AM5,5 nm,128MB,120 W,120
Ryzen 9 7950X3D,Raphael,16  / 32,4.2 to 5.7 GHz,Socket AM5,5 nm,128MB,120 W,120
Xeon E5-2669 v3,Haswell-EP,12  / 24,2.3 to 3.1 GHz,Socket 2011-3,22 nm,30MB,120 W,120
Xeon E5-2670 v3,Haswell-EP,12  / 24,2.3 to 3.1 GHz,Socket 2011-3,22 nm,30MB,120 W,120
Xeon E5-2676 v3,Haswell-EP,12  / 24,2.4 to 3 GHz,Socket 2011-3,22 nm,30MB,120 W,120
Xeon E5-2678 v3,Haswell-EP,12  / 24,2.5 to 3.3 GHz,Socket 2011-3,22 nm,30MB,120 W,120
Xeon E5-2680 v3,Haswell-EP,12  / 24,2.5 to 3.3 GHz,Socket 2011-3,22 nm,30MB,120 W,120
Xeon E5-2683 v3,Haswell-EP,14  / 28,2 to 3 GHz,Socket 2011-3,22 nm,35MB,120 W,120
Xeon E5-2685 v3,Haswell-EP,12,2.6 to 3.3 GHz,Socket 2011-3,22 nm,30MB,120 W,120
Xeon E5-2686 v3,Haswell-EP,18  / 36,2 to 3.5 GHz,Socket 2011-3,22 nm,45MB,120 W,120
Xeon E5-2695 v3,Haswell-EP,14  / 28,2.3 to 3.3 GHz,Socket 2011-3,22 nm,35MB,120 W,120
Xeon E5-4660 v3,Haswell-EP,14  / 28,2.1 to 2.9 GHz,Socket 2011-3,22 nm,35MB,120 W,120
Xeon Silver 4310,Ice Lake-SP,12  / 24,2.1 to 3.3 GHz,Socket 4189,10 nm,18MB,120 W,120
Xeon W-2102,Skylake-W,4,2.9 GHz,Socket 2066,14 nm,8.25MB,120 W,120
Xeon W-2104,Skylake-W,4,3.2 GHz,Socket 2066,14 nm,8.25MB,120 W,120
Xeon W-2123,Skylake-W,4  / 8,3.6 to 3.9 GHz,Socket 2066,14 nm,8.25MB,120 W,120
Xeon W-2125,Skylake-W,4  / 8,4 to 4.5 GHz,Socket 2066,14 nm,8.25MB,120 W,120
Xeon W-2140B,Skylake-W,8  / 16,3.2 to 4.2 GHz,Socket 2066,14 nm,11MB,120 W,120
Xeon W-2150B,Skylake-W,10  / 20,3 to 4.5 GHz,Socket 2066,14 nm,13.75MB,120 W,120
Xeon w3-2423,Sapphire Rapids,6  / 12,2.1 to 4.2 GHz,Socket 4677,10 nm,15MB,120 W,120
Athlon 64 FX-62,Windsor,2,2.8 GHz,Socket AM2,90 nm,N/A,125 W,125
Athlon 64 FX-70,Windsor,2,2.6 GHz,Socket F,90 nm,N/A,125 W,125
Athlon 64 FX-72,Windsor,2,2.8 GHz,Socket F,90 nm,N/A,125 W,125
Athlon 64 FX-74,Windsor,2,3 GHz,Socket F,90 nm,N/A,125 W,125
Athlon 64 FX-76,Windsor,2,3.2 GHz,Socket F,90 nm,N/A,125 W,125
Athlon 64 X2 6000+,Windsor,2,3 GHz,Socket AM2,90 nm,N/A,125 W,125
Athlon 64 X2 6400+ BE,Windsor,2,3.2 GHz,Socket AM2,90 nm,N/A,125 W,125
FX-4130,Vishera,4,3.8 to 4 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-4170,Zambezi,4,4.2 to 4.3 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-4350,Vishera,4,4.2 to 4.3 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-6200,Zambezi,6,3.8 to 4.1 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-6330,Vishera,6,3.6 to 4.2 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-6350,Vishera,6,3.9 to 4.2 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-8120,Zambezi,8,3.1 to 4 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-8150,Zambezi,8,3.6 to 4.2 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-8170,Zambezi,8,3.9 to 4.5 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-8320,Vishera,8,3.5 to 4 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-8350,Vishera,8,4 to 4.2 GHz,Socket AM3+,32 nm,8MB,125 W,125
FX-8370,Vishera,8,4 to 4.3 GHz,Socket AM3+,32 nm,8MB,125 W,125
Phenom II 42 TWKR Black Edition,Deneb,4,2000 MHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X4 920,Deneb,4,2.8 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X4 940 BE,Deneb,4,3 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X4 945 (125W),Deneb,4,3 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X4 955 (125W),Deneb,4,3.2 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X4 955 BE,Deneb,4,3.2 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X4 965 BE (125W),Deneb,4,3.4 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X4 970 BE,Zosma,4,3.5 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X4 970 BE,Deneb,4,3.5 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X4 975 BE,Deneb,4,3.6 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X4 980 BE,Deneb,4,3.7 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X6 1055T (125W),Thuban,6,2.8 to 3.3 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X6 1065T,Thuban,6,2.9 to 3.4 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X6 1075T,Thuban,6,3 to 3.5 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X6 1090T BE,Thuban,6,3.2 to 3.6 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom II X6 1100T BE,Thuban,6,3.3 to 3.7 GHz,Socket AM3,45 nm,6MB,125 W,125
Phenom X4 9750 (125W),Agena,4,2.4 GHz,Socket AM2+,65 nm,2MB,125 W,125
Phenom X4 9850 (125W),Agena,4,2.5 GHz,Socket AM2+,65 nm,2MB,125 W,125
Phenom X4 9850 BE,Agena,4,2.5 GHz,Socket AM2+,65 nm,2MB,125 W,125
Phenom X4 9950 BE (125W),Agena,4,2.6 GHz,Socket AM2+,65 nm,2MB,125 W,125
Ryzen Threadripper 1900,Zen,8  / 16,3.1 to 3.7 GHz,Socket SP3r2,14 nm,32MB,125 W,125
Core i5-10600K,Comet Lake,6  / 12,4.1 to 4.8 GHz,Socket 1200,14 nm,12MB,125 W,125
Core i5-11600K,Rocket Lake,6  / 12,3.9 to 4.9 GHz,Socket 1200,14 nm,12MB,125 W,125
Core i5-11600KF,Rocket Lake,6  / 12,3.9 to 4.9 GHz,Socket 1200,14 nm,12MB,125 W,125
Core i5-12600K,Alder Lake-S,10  / 16,3.7 to 4.9 GHz,Socket 1700,10 nm,20MB,125 W,125
Core i5-12600KF,Alder Lake-S,10  / 16,3.7 to 4.9 GHz,Socket 1700,10 nm,20MB,125 W,125
Core i5-13600K,Raptor Lake-S,14  / 20,3.5 to 5.1 GHz,Socket 1700,10 nm,24MB,125 W,125
Core i5-13600KF,Raptor Lake-S,14  / 20,3.5 to 5.1 GHz,Socket 1700,10 nm,24MB,125 W,125
Core i7-10700K,Comet Lake,8  / 16,3.8 to 5.1 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i7-10700KF,Comet Lake,8  / 16,3.8 to 5.1 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i7-11700K,Rocket Lake,8  / 16,3.6 to 5 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i7-11700KF,Rocket Lake,8  / 16,3.6 to 5 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i7-12700K,Alder Lake-S,12  / 20,3.6 to 5 GHz,Socket 1700,10 nm,25MB,125 W,125
Core i7-12700KF,Alder Lake-S,12  / 20,3.6 to 5 GHz,Socket 1700,10 nm,25MB,125 W,125
Core i7-13700K,Raptor Lake-S,16  / 24,3.4 to 5.4 GHz,Socket 1700,10 nm,30MB,125 W,125
Core i7-13700KF,Raptor Lake-S,16  / 24,3.4 to 5.4 GHz,Socket 1700,10 nm,30MB,125 W,125
Core i9-10850K,Comet Lake,10  / 20,3.6 to 5.2 GHz,Socket 1200,14 nm,20MB,125 W,125
Core i9-10900K,Comet Lake,10  / 20,3.7 to 5.3 GHz,Socket 1200,14 nm,20MB,125 W,125
Core i9-10900KF,Comet Lake,10  / 20,3.7 to 5.3 GHz,Socket 1200,14 nm,20MB,125 W,125
Core i9-11900K,Rocket Lake,8  / 16,3.5 to 5.3 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i9-11900KF,Rocket Lake,8  / 16,3.5 to 5.3 GHz,Socket 1200,14 nm,16MB,125 W,125
Core i9-12900K,Alder Lake-S,16  / 24,3.2 to 5.2 GHz,Socket 1700,10 nm,30MB,125 W,125
Core i9-12900KF,Alder Lake-S,16  / 24,3.2 to 5.2 GHz,Socket 1700,10 nm,30MB,125 W,125
Core i9-13900K,Raptor Lake-S,24  / 32,3 to 5.8 GHz,Socket 1700,10 nm,36MB,125 W,125
Core i9-13900KF,Raptor Lake-S,24  / 32,3 to 5.8 GHz,Socket 1700,10 nm,36MB,125 W,125
Xeon Bronze 3408U,Sapphire Rapids,8,1800 to 1900 MHz,Socket 4677,10 nm,22.5MB,125 W,125
Xeon Platinum 8253,Cascade Lake-SP,16  / 32,2.2 to 3 GHz,Socket 3647,14 nm,22MB,125 W,125
Xeon W-1290P,Comet Lake,10  / 20,3.7 to 5.3 GHz,Socket 1200,10 nm,20MB,125 W,125
Core i9-9900KS,Coffee Lake-R,8  / 16,4 to 5 GHz,Socket 1151,14 nm,16MB,127 W,127
Xeon MP 2.83,Potomac,1,2.833 GHz,Socket 604,90 nm,4MB,129 W,129
Core 2 Extreme QX6700,Kentsfield,4,2.666 GHz,Socket 775,65 nm,N/A,130 W,130
Core 2 Extreme QX6800,Kentsfield,4,2.933 GHz,Socket 775,65 nm,N/A,130 W,130
Core 2 Extreme QX6850,Kentsfield,4,3 GHz,Socket 775,65 nm,N/A,130 W,130
Core 2 Extreme QX9650,Yorkfield,4,3 GHz,Socket 775,45 nm,N/A,130 W,130
Core i7-3820,Sandy Bridge-E,4  / 8,3.6 to 3.8 GHz,Socket 2011,32 nm,10MB,130 W,130
Core i7-3910K,Sandy Bridge-E,6  / 12,3 to 3.6 GHz,Socket 2011,32 nm,12MB,130 W,130
Core i7-3930K,Sandy Bridge-E,6  / 12,3.2 to 3.8 GHz,Socket 2011,32 nm,12MB,130 W,130
Core i7-3960X,Sandy Bridge-E,6  / 12,3.3 to 3.9 GHz,Socket 2011,32 nm,15MB,130 W,130
Core i7-4820K,Ivy Bridge-E,4  / 8,3.7 to 3.9 GHz,Socket 2011,22 nm,10MB,130 W,130
Core i7-4930K,Ivy Bridge-E,6  / 12,3.4 to 3.9 GHz,Socket 2011,22 nm,12MB,130 W,130
Core i7-4960X,Ivy Bridge-E,6  / 12,3.6 to 4 GHz,Socket 2011,22 nm,15MB,130 W,130
Core i7-920,Bloomfield,4  / 8,2.666 to 2.933 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-930,Bloomfield,4  / 8,2.8 to 3.066 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-940,Bloomfield,4  / 8,2.933 to 3.2 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-950,Bloomfield,4  / 8,3.066 to 3.333 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-960,Bloomfield,4  / 8,3.2 to 3.466 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-965,Bloomfield,4  / 8,3.2 to 3.466 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-970,Gulftown,6  / 12,3.2 to 3.466 GHz,Socket 1366,32 nm,12MB,130 W,130
Core i7-975,Bloomfield,4  / 8,3.333 to 3.6 GHz,Socket 1366,45 nm,8MB,130 W,130
Core i7-980,Gulftown,6  / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,130
Core i7-980X,Gulftown,6  / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,130
Core i7-990X,Gulftown,6  / 12,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,130
Pentium D 820,Smithfield,2,2.8 GHz,Socket 775,90 nm,N/A,130 W,130
Pentium D 820,Smithfield,2,2.8 GHz,Socket 775,90 nm,N/A,130 W,130
Pentium D 830,Smithfield,2,3 GHz,Socket 775,90 nm,N/A,130 W,130
Pentium D 840,Smithfield,2,3.2 GHz,Socket 775,90 nm,N/A,130 W,130
Pentium D 940,Presler,2,3.2 GHz,Socket 775,65 nm,N/A,130 W,130
Pentium D 950,Presler,2,3.4 GHz,Socket 775,65 nm,N/A,130 W,130
Pentium D 960,Presler,2,3.6 GHz,Socket 775,65 nm,N/A,130 W,130
Pentium Extreme Edition 840,Smithfield,2  / 4,3.2 GHz,Socket 775,90 nm,N/A,130 W,130
Pentium Extreme Edition 955,Presler,2  / 4,3.466 GHz,Socket 775,65 nm,N/A,130 W,130
Pentium Extreme Edition 965,Presler,2  / 4,3.733 GHz,Socket 775,65 nm,N/A,130 W,130
Xeon 5060,Dempsey,2  / 4,3.2 GHz,Socket 771,65 nm,N/A,130 W,130
Xeon 5080,Dempsey,2  / 4,3.73 GHz,Socket 771,65 nm,N/A,130 W,130
Xeon E5-1607 v2,Ivy Bridge-E,4,3 GHz,Socket 2011,22 nm,10MB,130 W,130
Xeon E5-1620,Sandy Bridge-E,4  / 8,3.6 to 3.8 GHz,Socket 2011,32 nm,10MB,130 W,130
Xeon E5-1620 v2,Ivy Bridge-E,4  / 8,3.7 to 3.9 GHz,Socket 2011,22 nm,10MB,130 W,130
Xeon E5-1650,Sandy Bridge-E,6  / 12,3.2 to 3.8 GHz,Socket 2011,32 nm,12MB,130 W,130
Xeon E5-1650 v2,Ivy Bridge-E,6  / 12,3.5 to 3.9 GHz,Socket 2011,22 nm,12MB,130 W,130
Xeon E5-1660,Sandy Bridge-E,6  / 12,3.3 to 3.9 GHz,Socket 2011,32 nm,15MB,130 W,130
Xeon E5-1660 v2,Ivy Bridge-E,6  / 12,3.7 to 4 GHz,Socket 2011,22 nm,15MB,130 W,130
Xeon E5-1680 v2,Ivy Bridge-EP,8  / 16,3 to 3.9 GHz,Socket 2011,22 nm,25MB,130 W,130
Xeon E5-2637 v2,Ivy Bridge-EP,4  / 8,3.5 GHz,Socket 2011,22 nm,10MB,130 W,130
Xeon E5-2643,Sandy Bridge-EP,4  / 8,3.3 to 3.5 GHz,Socket 2011,32 nm,10MB,130 W,130
Xeon E5-2643 v2,Ivy Bridge-EP,6  / 12,3.5 GHz,Socket 2011,22 nm,15MB,130 W,130
Xeon E5-2667,Sandy Bridge-EP,6  / 12,2.9 to 3.5 GHz,Socket 2011,32 nm,15MB,130 W,130
Xeon E5-2667 v2,Ivy Bridge-EP,8  / 16,3.3 GHz,Socket 2011,22 nm,20MB,130 W,130
Xeon E5-2680,Sandy Bridge-EP,8  / 16,2.7 to 3.5 GHz,Socket 2011,32 nm,20MB,130 W,130
Xeon E5-2687W v2,Ivy Bridge-EP,8  / 16,3.4 to 4 GHz,Socket 2011,22 nm,20MB,130 W,130
Xeon E5-2690 v2,Ivy Bridge-EP,10  / 20,3 to 3.8 GHz,Socket 2011,22 nm,25MB,130 W,130
Xeon E5-2697 v2,Ivy Bridge-EP,12  / 24,2.7 to 3.5 GHz,Socket 2011,22 nm,30MB,130 W,130
Xeon E5-4610,Sandy Bridge-EP,6  / 12,2.4 to 2.9 GHz,Socket 2011,32 nm,15MB,130 W,130
Xeon E5-4617,Sandy Bridge-EP,6  / 12,2.9 to 3.4 GHz,Socket 2011,32 nm,15MB,130 W,130
Xeon E5-4620,Sandy Bridge-EP,8  / 16,2.7 to 2.6 GHz,Socket 2011,32 nm,16MB,130 W,130
Xeon E5-4650,Sandy Bridge-EP,8  / 16,2.7 to 3.3 GHz,Socket 2011,32 nm,20MB,130 W,130
Xeon E7-8850,Westmere-EX,10  / 20,2 to 2.4 GHz,Socket 1567,32 nm,30MB,130 W,130
Xeon E7-8860,Westmere-EX,10  / 20,2.276 to 2.667 GHz,Socket 1567,32 nm,30MB,130 W,130
Xeon E7-8870,Westmere-EX,10  / 20,2.4 to 2.8 GHz,Socket 1567,32 nm,30MB,130 W,130
Xeon W3503,Bloomfield,2,2.4 GHz,Socket 1366,45 nm,4MB,130 W,130
Xeon W3505,Bloomfield,2,2.533 GHz,Socket 1366,45 nm,4MB,130 W,130
Xeon W3520,Bloomfield,4  / 8,2.666 to 2.933 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3530,Bloomfield,4  / 8,2.8 to 3.066 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3540,Bloomfield,4  / 8,2.933 to 3.2 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3550,Bloomfield,4  / 8,3.066 to 3.333 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3565,Bloomfield,4  / 8,3.2 to 3.466 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3570,Bloomfield,4  / 8,3.2 to 3.466 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3580,Bloomfield,4  / 8,3.333 to 3.6 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W3670,Gulftown,6  / 12,3.2 to 3.466 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon W3680,Gulftown,6  / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon W3690,Gulftown,6  / 12,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon W5580,Gainestown,4  / 8,3.2 to 3.466 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon W5590,Gainestown,4  / 8,3.333 to 3.6 GHz,Socket 1366,45 nm,8MB,130 W,130
Xeon X5647,Westmere-EP,4  / 8,2.933 to 3.2 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon X5677,Westmere-EP,4  / 8,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon X5680,Westmere-EP,6  / 12,3.333 to 3.6 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon X5687,Westmere-EP,4  / 8,3.6 to 3.866 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon X5690,Westmere-EP,6  / 12,3.466 to 3.733 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon X5698,Westmere-EP,2  / 4,4.4 GHz,Socket 1366,32 nm,12MB,130 W,130
Xeon w3-2425,Sapphire Rapids,6  / 12,3 to 4.4 GHz,Socket 4677,10 nm,15MB,130 W,130
Xeon 2.8,Nocona,1,2.8 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 2.8,Paxville,2,2.8 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.0,Nocona,1,3 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.0,Irwindale,1,3 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.2,Nocona,1,3.2 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.2,Irwindale,1,3.2 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.4,Irwindale,1,3.4 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.4,Nocona,1,3.4 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.6,Nocona,1,3.6 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon 3.6,Irwindale,1,3.6 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon E5-1681 v3,Haswell-EP,10  / 20,2.9 to 3.5 GHz,Socket 2011-3,22 nm,25MB,135 W,135
Xeon E5-1686 v3,Haswell-EP,12  / 24,2.6 to 3.3 GHz,Socket 2011-3,22 nm,30MB,135 W,135
Xeon E5-1691 v3,Haswell-EP,14  / 28,2.5 to 3.4 GHz,Socket 2011-3,22 nm,35MB,135 W,135
Xeon E5-2637 v3,Haswell-EP,4  / 8,3.5 to 3.7 GHz,Socket 2011-3,22 nm,15MB,135 W,135
Xeon E5-2643 v3,Haswell-EP,6  / 12,3.4 to 3.7 GHz,Socket 2011-3,22 nm,20MB,135 W,135
Xeon E5-2666 v3,Haswell-EP,10  / 20,2.9 to 3.5 GHz,Socket 2011-3,22 nm,25MB,135 W,135
Xeon E5-2667 v3,Haswell-EP,8  / 16,3.2 to 3.6 GHz,Socket 2011-3,22 nm,20MB,135 W,135
Xeon E5-2690,Sandy Bridge-EP,8  / 16,2.9 to 3.8 GHz,Socket 2011,32 nm,20MB,135 W,135
Xeon E5-2690 v3,Haswell-EP,12  / 24,2.6 to 3.5 GHz,Socket 2011-3,22 nm,30MB,135 W,135
Xeon E5-2698 v3,Haswell-EP,16  / 32,2.3 to 3.6 GHz,Socket 2011-3,22 nm,40MB,135 W,135
Xeon E5-2698B v3,Haswell-EP,16  / 32,2 to 3.4 GHz,Socket 2011-3,22 nm,40MB,135 W,135
Xeon E5-4627 v3,Haswell-EP,10  / 20,2.6 to 3.2 GHz,Socket 2011-3,22 nm,25MB,135 W,135
Xeon E5-4655 v3,Haswell-EP,6  / 12,2.9 to 3.2 GHz,Socket 2011-3,22 nm,30MB,135 W,135
Xeon E5-4667 v3,Haswell-EP,16  / 32,2 to 2.9 GHz,Socket 2011-3,22 nm,40MB,135 W,135
Xeon E5-4669 v3,Haswell-EP,18  / 36,2.1 to 2.9 GHz,Socket 2011-3,22 nm,45MB,135 W,135
Xeon MP 2.83,Potomac,1,2.833 GHz,Socket 604,90 nm,8MB,135 W,135
Xeon MP 3.00,Potomac,1,3 GHz,Socket 604,90 nm,8MB,135 W,135
Xeon MP 3.00,Potomac,1,3 GHz,Socket 604,90 nm,4MB,135 W,135
Xeon MP 3.16,Cranford,1,3.167 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 3.16,Potomac,1,3.167 GHz,Socket 604,90 nm,8MB,135 W,135
Xeon MP 3.16,Potomac,1,3.167 GHz,Socket 604,90 nm,4MB,135 W,135
Xeon MP 3.33,Potomac,1,3.333 GHz,Socket 604,90 nm,4MB,135 W,135
Xeon MP 3.33,Cranford,1,3.334 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 3.33,Potomac,1,3.333 GHz,Socket 604,90 nm,8MB,135 W,135
Xeon MP 3.50,Cranford,1,3.5 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 3.66,Cranford,1,3.667 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 7020 Dual-Core,Paxville,2,2.667 GHz,Socket 604,90 nm,N/A,135 W,135
